id,name,createdAt,temperature,grind,tasty,note,total time,average flowrate,total weight,brew data
"HdfRZj9N77","costa5","2020/02/20 22:51:19","93","5","4","","222","8.18","343.60000610352","0.20;2.10;3.70;3.70;5.30;5.30;8.70;10.90;11.60;12.90;16.30;18.20;19.50;21.30;23.80;25.90;27.20;28.90;30.00;33.60;35.60;36.40;38.70;42.10;44.60;45.90;46.70;49.10;51.00;50.50;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;51.90;53.20;56.10;59.20;58.80;59.80;54.90;52.80;56.20;51.40;51.90;53.00;52.30;50.80;50.20;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.20;50.20;50.20;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.10;50.00;50.00;50.00;50.00;50.10;50.10;50.10;50.10;50.10;50.10;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;51.00;52.20;53.70;55.40;57.40;58.10;59.70;61.70;63.70;65.20;66.70;68.20;70.10;72.10;75.10;75.80;77.30;79.10;81.40;83.50;85.20;86.70;88.60;90.80;92.90;94.80;96.50;98.20;99.10;101.90;103.70;105.70;107.60;110.50;111.60;113.60;116.40;117.40;119.20;121.10;123.00;125.00;126.90;128.70;130.60;132.60;134.60;136.70;138.60;140.70;142.70;144.70;146.80;147.90;149.80;149.80;153.80;154.80;158.50;160.30;162.20;163.90;165.90;168.00;169.90;171.90;173.80;175.90;177.90;180.00;182.00;184.00;185.90;188.00;188.80;191.60;193.50;195.50;197.70;199.60;201.60;203.60;205.20;207.20;209.10;210.90;212.90;214.90;216.90;217.80;220.70;222.70;224.50;226.20;228.00;229.80;231.70;233.70;235.80;237.70;239.80;241.70;243.60;245.60;247.60;249.50;251.50;253.30;254.10;256.90;258.80;260.60;261.50;264.40;266.30;268.10;270.10;271.90;273.80;275.70;277.60;279.70;281.60;283.40;285.20;287.00;288.80;290.50;291.30;294.00;294.90;297.60;299.40;301.20;303.00;304.00;306.70;308.40;310.30;312.20;314.00;315.80;317.60;319.30;321.00;322.60;324.10;325.90;327.60;329.30;330.90;332.50;334.00;335.70;337.30;337.30;340.40;341.70;341.90;341.70;341.70;341.70;341.70;341.70;341.70;341.70;341.70;341.70;341.70;341.60;341.60;341.60;341.60;341.60;341.60;342.60;343.30;343.20;343.20;342.40;343.20;343.60;342.60;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.60;341.60;341.60;341.60;341.60;341.60;341.60;341.60;341.60;341.60;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.50;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.40;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.30;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.20;341.10;341.10;341.10;341.10;341.10;341.10;341.10;341.10;341.10;341.10;341.10;341.10;341.10;341.10;341.10;341.10;341.00;341.00;341.00;341.00;341.10;341.10;341.00;341.00;341.00;341.50;341.10;340.90;340.70;340.90;341.20;341.20;340.90;340.90;341.00;340.90;341.00;341.00;341.00;341.00;341.00;341.00;341.00;341.00;341.00;341.00;341.00;341.00;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.10;340.10;340.10;340.10;340.10;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;340.00;340.00;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.70;339.80;339.70;339.70;339.70;339.70;339.70;339.70;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.70;339.70;339.70;339.70;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.70;339.80;339.80;339.80;339.70;339.80;339.70;339.70;339.80;339.80;339.80;339.80;339.80;339.80;339.70;"
"9VZ3014WId","shak6","2020/02/20 18:38:53","93","5","4","1.5 spins at drawdown","202","9.25","342.39999389648","1.50;2.80;3.60;3.60;4.90;6.10;7.60;9.60;11.20;12.50;14.20;16.30;18.50;20.20;22.60;23.80;25.60;26.90;29.00;31.50;33.70;35.20;37.00;39.20;41.30;43.80;45.40;46.40;48.40;48.20;48.10;48.00;48.00;47.90;47.90;47.90;47.90;47.90;47.90;47.90;47.90;47.90;47.90;47.90;47.90;47.90;49.30;50.50;52.30;50.10;51.80;51.10;52.70;51.20;48.70;48.30;49.00;49.20;48.50;48.10;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.70;47.60;47.60;47.60;47.60;47.60;47.60;47.70;47.70;47.70;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.50;47.50;47.60;47.60;47.60;47.60;47.60;47.60;47.50;47.50;47.50;47.50;47.50;47.50;47.60;47.60;47.60;47.60;47.50;47.50;47.50;47.50;47.50;47.50;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.60;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;47.50;49.10;50.50;52.60;54.40;55.80;58.00;60.50;62.40;64.10;66.50;69.30;71.50;73.30;75.50;78.30;79.70;83.00;85.10;87.60;90.20;92.40;94.40;96.80;99.30;101.90;104.10;106.10;108.50;110.90;113.50;116.00;118.40;120.80;123.00;125.30;127.70;130.00;132.30;134.80;137.30;139.80;142.10;143.30;146.90;149.10;151.50;153.60;154.90;158.30;160.80;163.00;165.30;167.60;170.00;172.40;174.50;176.90;179.10;181.40;183.60;185.80;188.20;190.50;192.60;194.90;197.30;199.40;200.50;203.90;206.00;207.10;210.40;211.40;214.50;216.90;219.10;221.30;222.40;225.60;227.90;230.20;232.40;234.70;236.80;239.00;241.20;243.30;245.60;247.70;249.90;252.10;254.40;255.40;258.70;261.00;263.30;265.40;267.60;269.60;271.70;273.90;276.10;277.10;280.40;282.70;284.80;286.90;289.10;291.20;293.20;295.30;296.30;299.50;301.70;303.60;305.70;307.90;310.00;312.20;314.30;316.30;318.50;319.50;321.60;324.70;326.70;328.60;330.60;332.40;334.20;336.30;338.20;340.10;341.20;341.10;341.10;341.10;341.10;341.00;341.00;341.00;341.00;341.00;341.00;341.00;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;340.90;341.50;342.40;341.60;341.50;341.20;341.40;341.80;341.80;341.20;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.70;340.70;340.70;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.80;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.70;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.60;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.50;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.40;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.30;340.20;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;339.80;339.90;339.90;339.90;339.90;339.90;340.00;340.00;340.00;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.80;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.90;339.70;339.70;339.70;339.70;339.70;339.70;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.90;339.60;339.30;339.80;339.70;339.30;339.50;339.40;339.70;339.40;339.50;339.50;339.50;339.50;339.50;339.50;339.40;339.40;339.60;339.40;339.40;339.30;339.50;339.50;339.50;339.70;339.50;339.40;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.30;339.00;339.60;339.10;339.20;339.40;339.40;339.40;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.20;339.20;339.20;339.20;339.20;339.20;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.30;338.70;339.00;339.00;338.70;339.10;338.80;339.20;339.10;339.20;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;338.90;338.90;338.90;338.80;338.80;338.90;338.90;338.90;338.90;339.00;339.00;339.00;339.00;339.00;"
"r4vlEze2fM","costa4","2020/02/19 22:28:48","93","5","4","1.5 spins at drawdown. less domed bed ","199","8.54","341.70001220703","2.10;4.30;5.70;5.70;6.30;7.90;10.40;11.70;13.10;15.60;17.30;18.40;22.30;23.40;24.60;26.20;28.90;31.00;32.10;34.00;36.80;38.90;39.80;41.90;45.20;45.80;46.60;46.70;46.60;46.60;46.60;46.60;46.50;46.50;46.50;46.50;46.50;46.50;46.40;46.40;52.30;57.50;54.20;51.40;7.00;2.80;1.60;2.00;2.90;11.10;0.00;22.50;45.90;46.20;46.20;46.10;46.10;46.10;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.20;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.20;46.20;46.20;46.20;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.10;46.50;48.60;50.30;51.70;52.90;53.70;56.40;58.50;59.90;61.30;63.10;65.10;67.20;68.10;71.10;72.80;74.50;76.50;78.20;80.20;82.10;84.10;86.10;88.00;89.80;91.60;93.30;95.00;96.80;98.60;100.40;102.20;104.10;106.00;107.90;109.90;111.70;112.80;114.60;117.10;119.00;120.70;122.30;123.90;125.80;127.60;128.40;130.90;132.60;134.30;136.10;137.00;139.80;141.40;143.10;144.90;145.70;147.40;149.00;151.40;153.10;154.60;156.30;157.80;159.50;160.80;161.70;164.30;165.90;167.70;169.50;171.20;172.80;174.50;175.30;177.60;179.20;180.90;182.60;184.20;186.10;187.90;189.60;191.60;193.40;195.20;196.70;198.40;200.00;201.90;203.60;205.40;207.30;209.10;210.90;211.60;214.10;216.00;216.80;219.50;221.40;223.30;225.30;226.20;228.10;229.80;232.50;234.30;236.10;237.90;239.70;241.60;242.50;245.30;247.30;248.40;251.20;253.10;255.00;257.00;259.00;259.90;262.70;264.60;266.40;268.10;270.00;271.00;273.70;275.50;277.40;279.30;281.30;282.20;284.10;286.20;288.20;291.00;293.20;294.90;296.90;298.70;299.70;301.60;303.50;305.40;308.30;310.10;312.00;314.00;315.80;317.70;319.70;320.70;322.60;324.50;327.30;329.20;330.90;332.70;334.50;336.40;337.30;339.30;340.50;340.50;340.40;340.40;340.40;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.30;340.80;341.70;341.40;341.40;341.50;340.40;341.00;340.90;340.10;340.10;340.10;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.20;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.10;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;340.00;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.90;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.80;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.70;339.60;339.60;339.60;339.70;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.60;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.50;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.40;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.30;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.20;339.10;339.10;339.10;339.10;339.10;339.10;339.20;339.20;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.00;339.00;339.00;339.00;339.10;339.10;339.00;339.00;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.10;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;339.00;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.90;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.80;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.60;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.70;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.60;338.50;338.50;338.50;338.50;338.50;338.50;338.50;338.50;338.60;338.60;338.60;338.60;338.60;"
