ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,291.0,0.5476918913364399,7.1226189976840955,13.00479176404086,2072.6821283260715,13.9
1,325.0,0.5080645354943788,7.249802649165821,14.269452289385455,2356.185860978892,13.9
2,202.0,0.48710181107552386,5.596424130885756,11.489228747741294,1130.4776744389226,13.9
3,93.0,0.7490733966481551,4.7090003705272006,6.286433868294285,437.93703445902963,13.9
4,147.0,0.4056335423137916,4.356629833125135,10.740309611168485,640.424585469395,13.9
5,174.0,0.4255395476413192,4.8547810893896495,11.408530925735887,844.731909553799,13.9
6,97.0,0.8781996606853627,5.207239624006364,5.9294484581587525,505.10224352861735,13.9
7,203.0,0.45755335870981906,5.4374334735597945,11.883714478442332,1103.7989951326383,13.9
8,238.0,0.7013978450716302,7.289466691038856,10.39277029756831,1734.8930724672477,13.9
9,148.0,0.6195670167807773,5.4025658141311474,8.719905462693069,799.5797404914098,13.9
10,105.0,0.5242212184578342,4.185785902331405,7.984770083601813,439.50751974479755,13.9
11,195.0,0.5836102990632425,6.018715887525279,10.312902114966045,1173.6495980674297,13.9
12,354.0,0.38907017326588716,6.621260335442142,17.01816482066136,2343.9261587465185,13.9
13,104.0,0.5435936184869894,4.242080524271807,7.803771751550351,441.1763745242679,13.9
14,122.0,0.5661605560173997,4.6889411664056215,8.281999013476874,572.0508223014857,13.9
15,224.0,0.406999841438779,5.386990291244683,13.23585353793067,1206.685825238809,13.9
16,175.0,0.6700203040590335,6.109252423744288,9.118010882258309,1069.1191741552504,13.9
17,150.0,0.5384434278225084,5.070382622050225,9.41674159262209,760.5573933075339,13.9
18,101.0,0.724888972981028,4.827491271357522,6.659628510425512,487.5766184071098,13.9
19,133.0,0.6366341144051,5.191535613101557,8.154661359849944,690.4742365425071,13.9
20,257.0,0.35705206883679175,5.404523408408315,15.136513355083565,1388.962515960937,13.9
21,129.0,0.5940043684672752,4.938723794323243,8.314288676136776,637.0953694676983,13.9
22,71.0,0.8693170677048597,4.432444855651562,5.098766629940842,314.7035847512609,13.9
23,86.0,0.8016269592640383,4.68446983235101,5.843702957110814,402.86440558218686,13.9
24,198.0,0.5781333842245618,6.036312053137318,10.441036995699005,1195.189786521189,13.9
25,200.0,0.5608978601279854,5.975605977941832,10.653643742870264,1195.1211955883666,13.9
26,158.0,0.45289002548615315,4.772544483781256,10.537976584178875,754.0620284374385,13.9
27,253.0,0.41324686919778403,5.768861470579709,13.959843136327972,1459.5219520566664,13.9
28,233.0,0.46495683486059936,5.872314979977721,12.629806768489216,1368.2493903348088,13.9
29,94.0,0.5650938182095492,4.111963667397836,7.276603521210401,386.5245847353966,13.9
30,168.0,0.5270407981187668,5.308866715773811,10.072971076856703,891.8896082500002,13.9
31,245.0,0.5218738938527898,6.379562433260641,12.224337159620765,1562.9927961488568,13.9
32,219.0,0.46285057435918625,5.680250970522171,12.272321317493109,1243.9749625443553,13.9
33,191.0,0.7680743635009821,6.83350288478002,8.89692874740934,1305.1990509929838,13.9
34,87.0,0.7846226393220637,4.661386429242414,5.940927772961006,405.5406193440901,13.9
35,42.0,0.7765721432950441,3.2221118545018594,4.1491468401509195,135.3286978890781,13.9
36,156.0,0.48876598223699197,4.926492757684013,10.07945097802503,768.5328701987061,13.9
37,134.0,0.5839540532379341,4.990761330883879,8.546496600564524,668.7620183384399,13.9
38,417.0,0.5571714380615829,8.599783417230848,15.434716910740736,3586.109684985264,13.9
39,486.0,0.25037096789331914,6.22350700062353,24.857143194315213,3024.6244023030354,13.9
40,262.0,0.5515069092280249,6.781896976109123,12.297029942203485,1776.8570077405902,13.9
41,247.0,0.5686792499680943,6.686629057388305,11.758173096281352,1651.5973771749113,13.9
42,129.0,0.4770814642303509,4.426048724174096,9.27734371595089,570.9602854184583,13.9
43,103.0,0.7198664827465522,4.858135822888221,6.748662341317335,500.3879897574868,13.9
44,75.0,0.5894614584496349,3.751313867322034,6.363968014445774,281.3485400491525,13.9
45,179.0,0.3588573711625957,4.521812132962342,12.600583118337402,809.4043718002591,13.9
46,279.0,0.27250197877164756,4.919398398533848,18.052707069170413,1372.5121531909435,13.9
47,194.0,0.5012725829654924,5.563689751700334,11.099130374906897,1079.3558118298647,13.9
48,149.0,0.6351162439557384,5.488388025616185,8.641548815430195,817.7698158168115,13.9
49,58.0,0.8490816667317257,3.959257903255469,4.662988330080656,229.63695838881716,13.9
50,67.0,0.6164971105563872,3.6260015693994454,5.881619730751029,242.94210514976282,13.9
51,71.0,0.794661246984444,4.237846824372303,5.332897307442579,300.8871245304335,13.9
52,42.0,0.8595306647077786,3.3898493385833035,3.943837582264476,142.37367222049875,13.9
53,114.0,0.46644567269218123,4.114130122438396,8.820169986127,469.0108339579771,13.9
54,206.0,0.42831549782435313,5.299569210494759,12.373050327186727,1091.7112573619204,13.9
55,323.0,0.4621151658058869,6.892891392120331,14.915960137555222,2226.403919654867,13.9
56,116.0,0.6074144600185373,4.7358356396360675,7.796712049778231,549.3569341977839,13.9
57,32.0,0.7613414854357994,2.7847730051898587,3.657718722099883,89.11273616607546,13.9
58,68.0,0.5997208571717609,3.6029156650705025,6.007654431199185,244.99826522479412,13.9
59,155.0,0.6422378172528029,5.629098525471305,8.764819470690764,872.5102714480523,13.9
60,175.0,0.792257921810967,6.643200852072343,8.385149165674626,1162.56014911266,13.9
61,235.0,0.4650669907200672,5.898162756971574,12.682393880157777,1386.06824788832,13.9
62,163.0,0.6254339454774557,5.696519525470488,9.108107365553641,928.5326826516896,13.9
