ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,171.0,0.4521683011918858,4.961045103957484,10.971678224414442,848.3387127767298,12.05
1,384.0,0.6659950605862351,9.022485233167288,13.547375599490694,3464.634329536238,12.05
2,313.0,0.7458947519307549,8.620570505154967,11.557355086412054,2698.2385681135047,12.05
3,113.0,0.7136062183739393,5.066331443857961,7.09961784722444,572.4954531559496,12.05
4,157.0,0.6995278654747848,5.9125850296585165,8.452250898747995,928.275849656387,12.05
5,55.0,0.6297123342904489,3.320301398986048,5.2727272727273435,182.6165769442326,12.05
6,208.0,0.36470792345550673,4.913934128774356,13.473614947040879,1022.098298785066,12.05
7,158.0,0.36880766800128306,4.306788831412707,11.677601105077143,680.4726353632075,12.05
8,167.0,0.39924662864155064,4.60684847482525,11.53885379195361,769.3436952958166,12.05
9,149.0,0.7568448791666178,5.991307861777788,7.916163571556403,892.7048714048904,12.05
10,179.0,0.44916812672546225,5.058899415670462,11.26281923107721,905.5429954050127,12.05
11,99.0,0.5823676366407785,4.283919261317688,7.356039367208408,424.1080068704512,12.05
12,129.0,0.5038990680741777,4.5487461014963735,9.027097666365922,586.7882470930322,12.05
13,194.0,0.7823193903376193,6.950530860514295,8.884518198525937,1348.4029869397732,12.05
14,553.0,0.5820127111668123,10.121709396960188,17.390873434135663,5597.3052965189845,12.05
15,347.0,0.5514704617161719,7.804605016668122,14.15235367707683,2708.197940783838,12.05
16,122.0,0.720225250404427,5.2885808808145205,7.342953996468232,645.2068674593716,12.05
17,201.0,0.3729876688510735,4.885064804729663,13.09712146725197,981.8980257506622,12.05
18,84.0,0.6546362294433997,4.18374036355231,6.3909392352291725,351.43419053839415,12.05
19,233.0,0.6976789233427287,7.19334393678757,10.310393070673143,1676.0491372715037,12.05
20,109.0,0.7082194264339117,4.9570377956320595,6.999296560660824,540.3171197238945,12.05
21,121.0,0.6049643078515419,4.8270591996861905,7.979080975585008,584.0741631620291,12.05
22,344.0,0.4520716745051946,7.0357100452605685,15.563262292337503,2420.2842555696357,12.05
23,156.0,0.5667629900886504,5.305033176847747,9.36023217750679,827.5851755882486,12.05
24,77.0,0.6115448952099223,3.8715475615407637,6.330765887943183,298.10916223863876,12.05
25,199.0,0.64747057074052,6.404151813649799,9.891031504837807,1274.4262109163099,12.05
26,90.0,0.8335263710940687,4.8865909986689795,5.86255116590366,439.7931898802081,12.05
27,185.0,0.7237355065216002,6.528311484678933,9.020300131542728,1207.7376246656027,12.05
28,182.0,0.5452484348033604,5.6202802452186384,10.307742097866909,1022.8910046297924,12.05
29,156.0,0.3938666183636269,4.42244000527035,11.228268147333699,689.9006408221748,12.05
30,103.0,0.31584636276953415,3.217967221372472,10.18839410767744,331.45062380136454,12.05
31,364.0,0.464892214288672,7.339253556441321,15.787000364527627,2671.4882945446407,12.05
32,116.0,0.7550776251192446,5.280193751913798,6.992915133831347,612.5024752220004,12.05
33,71.0,0.6172007068462958,3.7348008192090743,6.051193360248642,265.1708581638443,12.05
34,244.0,0.5974384623021034,6.811873370863346,11.401799182153798,1662.0971024906562,12.05
35,88.0,0.5952174854842888,4.083233728945887,6.860070190350056,359.32456814723804,12.05
36,504.0,0.6006241076047938,9.816161878798917,16.343269866313587,4947.345586914655,12.05
37,170.0,0.5113200332653296,5.260123351278984,10.287340626353766,894.2209697174271,12.05
38,117.0,0.6869244878347992,5.05792626459973,7.3631474116498925,591.7773729581684,12.05
39,319.0,0.49123593388323933,7.062613970124665,14.377233998934942,2252.973856469768,12.05
40,153.0,0.6221775381262937,5.504627597404299,8.847358286160008,842.2080224028576,12.05
41,205.0,0.48753255587503413,5.640320791954329,11.569116203595794,1156.2657623506373,12.05
42,230.0,0.47661800674253707,5.9070983909406225,12.393779310422826,1358.632629916343,12.05
43,121.0,0.6030067499728959,4.819243115281023,7.992021839718442,583.1284169490038,12.05
44,302.0,0.6364692950572317,7.821990130298157,12.289658261668063,2362.241019350043,12.05
45,386.0,0.8422078576071009,10.172515504880396,12.078390640741308,3926.5909848838332,12.05
46,74.0,0.873835142056294,4.536863121280917,5.191898223050229,335.72787097478783,12.05
47,144.0,0.8178392379657203,6.122661947593134,7.486388110727654,881.6633204534113,12.05
48,56.0,0.554099310819756,3.1427720501886536,5.671856991735135,175.99523481056463,12.05
49,285.0,0.696515609036067,7.949007749882288,11.412533540896817,2265.4672087164518,12.05
50,131.0,0.6870680225871463,5.352548110311668,7.7904194844590675,701.1838024508285,12.05
51,223.0,0.5341652393580658,6.157654347978532,11.527620845149913,1373.1569195992126,12.05
52,116.0,0.6349300381518058,4.8419131496483345,7.625900270433699,561.6619253592067,12.05
53,158.0,0.5329626776441821,5.1772842015151355,9.714159018413682,818.0109038393914,12.05
54,227.0,0.6076263271344403,6.626074027383299,10.904850121672307,1504.118804216009,12.05
55,88.0,0.5537539721933687,3.9384453811011526,7.112265697167518,346.5831935369015,12.05
56,126.0,0.6129036345375968,4.957998997081691,8.089361390102113,624.707873632293,12.05
57,93.0,0.5605885053831949,4.073696146135025,7.266820684006738,378.8537415905573,12.05
58,269.0,0.5889376894837942,7.101267585192273,12.05775706325835,1910.2409804167219,12.05
59,93.0,0.6278162933493098,4.311047709997232,6.866734354724073,400.92743702974263,12.05
60,105.0,0.6069908082375007,4.5041284821696665,7.420422881275841,472.93349062781493,12.05
61,265.0,0.4326363279511519,6.041009136056049,13.963249837720808,1600.8674210548531,12.05
62,652.0,0.6997934218789575,12.051296993881511,17.22122074472145,7857.445640010745,12.05
