ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,111.0,0.6614577306756201,4.834344565844341,7.308622065549811,536.6122468087219,14.305
1,117.0,0.8553372912917273,5.643996009323458,6.5985618384531275,660.3475330908446,14.305
2,122.0,0.8161604330533222,5.629797155800179,6.897905029209334,686.8352530076216,14.305
3,94.0,0.6491927506416767,4.407332553075709,6.788942958342345,414.28925998911654,14.305
4,96.0,0.7113543696470994,4.662337217546174,6.554169646640596,447.5843728844327,14.305
5,111.0,0.8925498278818329,5.615685638284388,6.291733484069265,623.3411058495672,14.305
6,100.0,0.6361464793869164,4.499907926278809,7.073697760012092,449.9907926278808,14.305
7,65.0,0.6348282679246744,3.624180926927924,5.7089154816243175,235.5717602503151,14.305
8,105.0,0.5449826544189493,4.267868730821599,7.831201041383462,448.1262167362678,14.305
9,115.0,0.6735034260903593,4.965281651011327,7.372318326329002,571.0073898663026,14.305
10,79.0,0.921556260051037,4.81392739783803,5.223693448266987,380.30026442920433,14.305
11,82.0,0.5093253778469048,3.646109001434692,7.158702786120849,298.98093811764477,14.305
12,65.0,0.8251682839160939,4.13193047676596,5.007379170169499,268.57548098978737,14.305
13,92.0,0.6571419559438647,4.386807480467297,6.6755857555411255,403.58628820299134,14.305
14,68.0,0.6647239081919137,3.793151331820872,5.706356105256476,257.9342905638193,14.305
15,71.0,0.51961254657371,3.426841774831143,6.594994284544331,243.30576601301112,14.305
16,106.0,0.7865903562326059,5.151720644324654,6.549432755569173,546.0823882984133,14.305
17,115.0,0.8178493202739682,5.471553277266721,6.690172800331761,629.2286268856728,14.305
18,139.0,0.795669983798239,5.933336115170955,7.457031477858909,824.7337200087628,14.305
19,75.0,0.8305674954620094,4.452902241362943,5.361276796518485,333.9676681022207,14.305
20,55.0,0.6277641008739622,3.315161168400464,5.280902752777923,182.33386426202551,14.305
21,79.0,0.5943743129823413,3.8660603168292975,6.504420248968864,305.4187650295145,14.305
22,83.0,0.48277308989753814,3.57137650293612,7.397629606269263,296.424249743698,14.305
23,107.0,0.5551505501064206,4.3483284375560975,7.832701303677962,465.2711428185024,14.305
24,170.0,0.6309157189572924,5.842990742572355,9.26112722667459,993.3084262373004,14.305
25,60.0,0.7677654928499313,3.8292611296037538,4.987540030471553,229.75566777622524,14.305
26,91.0,0.5323314844871695,3.9267824049421796,7.37657365640342,357.3371988497383,14.305
27,75.0,0.7148057553763849,4.130947881274123,5.779119502331022,309.82109109555915,14.305
28,67.0,0.7859439807757619,4.0940982545033116,5.209147667830287,274.30458305172186,14.305
29,53.0,0.4800930109553614,2.8459396758832094,5.927892326988743,150.8348028218101,14.305
30,95.0,0.6966403286428811,4.589772636365405,6.588439468192575,436.02840045471345,14.305
31,79.0,0.7104599768860168,4.226768069823254,5.949340156147008,333.914677516037,14.305
32,114.0,0.5807702658302454,4.59070806766783,7.904516360019123,523.3407197141327,14.305
33,73.0,0.30042714344114035,2.642141532540368,8.794616565856394,192.87633187544688,14.305
34,85.0,0.787763991056172,4.616709936555057,5.860524203912057,392.4203446071798,14.305
35,126.0,0.749481747754185,5.482654346015473,7.315260661709502,690.8144475979497,14.305
36,70.0,0.4858395414886522,3.290186475085972,6.7721669277979535,230.31305325601807,14.305
37,51.0,0.6880254963690268,3.342045958612676,4.857444929366613,170.44434388924648,14.305
38,48.0,0.7702959941539802,3.4306349049257925,4.453657984673379,164.67047543643804,14.305
39,69.0,0.6130375991531185,3.6693840164916134,5.985577428791788,253.1874971379213,14.305
40,109.0,0.549735126211015,4.367320422712894,7.944408524181709,476.0379260757054,14.305
41,64.0,0.5998176086070678,3.495623547024472,5.827810815928225,223.71990700956624,14.305
42,74.0,0.6764214448526144,3.991623836375994,5.9010900182884205,295.38016389182354,14.305
43,58.0,0.5665940947980087,3.234261137570465,5.708250698806669,187.58714597908696,14.305
44,85.0,0.4052575515483427,3.3113118600065965,8.1708825593879,281.4615081005607,14.305
45,120.0,0.2580249296700702,3.139399037953486,12.16703766557656,376.7278845544183,14.305
46,95.0,0.7421018905758395,4.737166346136399,6.383444654022589,450.0308028829579,14.305
47,91.0,0.5537016671854379,4.004826217728185,7.232823115894549,364.4391858132649,14.305
48,80.0,0.7698196156259426,4.427560901733082,5.751426453498485,354.2048721386465,14.305
49,59.0,0.8004281180613645,3.8771467352096316,4.843841249105633,228.75165737736828,14.305
50,79.0,0.5858891156895055,3.83836547514491,6.551351394585505,303.23087253644786,14.305
51,89.0,0.6584388744060935,4.3189462467407065,6.559373109062493,384.3862159599229,14.305
52,104.0,0.7639719802427727,5.0289862541254715,6.582684161436623,523.0145704290491,14.305
53,66.0,0.7350073011604863,3.9295503514853802,5.3462739013355405,259.35032319803514,14.305
54,102.0,0.7526514863889695,4.94335854604847,6.567925042924512,504.22257169694404,14.305
55,67.0,0.9776444860688855,4.5661791074102025,4.670592605468309,305.93400019648357,14.305
56,97.0,0.6722702262315143,4.555991126205245,6.777023506967372,441.9311392419088,14.305
57,104.0,0.6276101071894871,4.5581299000661835,7.2626776526560946,474.045509606883,14.305
58,123.0,0.7740377170508527,5.505017210401746,7.1120787645546715,677.1171168794148,14.305
59,56.0,0.9074578167895258,4.021909557065704,4.432062276233099,225.2269351956794,14.305
60,60.0,0.6299643160287921,3.4686354931151904,5.50608249524511,208.1181295869114,14.305
61,96.0,0.5985284726137924,4.2766438803767155,7.145263886445502,410.55781251616463,14.305
62,61.0,0.8487952006659406,4.05967660371571,4.782869413647253,247.64027282665828,14.305
63,118.0,0.5718961704516425,4.634732374279896,8.104150042864802,546.8984201650277,14.305
64,45.0,0.5275734517733348,2.74898763955755,5.210625421573748,123.70444378008976,14.305
65,74.0,0.5410656531579549,3.5699810138326162,6.598055139882297,264.1785950236136,14.305
