ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,83.0,0.5005182543199069,3.6364202742442697,7.265309991910998,301.8228827622744,12.478
1,87.0,0.5850886670807618,4.025274787049148,6.879768851331257,350.1989064732759,12.478
2,31.0,0.6168457568009735,2.467142310822064,3.9996097624419464,76.48141163548398,12.478
3,124.0,0.7396477710960543,5.403166898345474,7.305053985816437,669.9926953948387,12.478
4,30.0,0.4961819136863932,2.176737984728327,4.3869756730071225,65.3021395418498,12.478
5,121.0,0.6062142878556845,4.832043472218562,7.970850521043605,584.6772601384461,12.478
6,73.0,0.493999764599456,3.3880504195844656,6.858404927240317,247.327680629666,12.478
7,48.0,0.7702285780858547,3.4304847775858947,4.453852888854392,164.66326932412295,12.478
8,110.0,0.28985964978423356,3.1857763786132587,10.99075494289976,350.4354016474584,12.478
9,31.0,0.6780672019522613,2.5866774654428712,3.814780390491419,80.187001428729,12.478
10,33.0,0.5662921970191386,2.4389467722231486,4.306869819258204,80.4852434833639,12.478
11,43.0,0.7709935756531573,3.2485134638057733,4.213411844649617,139.68607894364823,12.478
12,49.0,0.598444153596964,3.0551667434890395,5.105182706065188,149.7031704309629,12.478
13,115.0,0.46257881710752685,4.114971715798406,8.895720174842934,473.2217473168166,12.478
14,78.0,0.41617421508786245,3.2144742383327918,7.723866885059551,250.72899058995773,12.478
15,110.0,0.7757202205026719,5.211634643838127,6.718446298152383,573.279810822194,12.478
16,61.0,0.4410211889264985,2.9263058062276843,6.635295264045441,178.50465417988875,12.478
17,92.0,0.6300401328199072,4.2953947750072405,6.817652640288314,395.1763193006661,12.478
18,89.0,0.48050166517797743,3.6895000069791606,7.678433342395541,328.3655006211453,12.478
19,19.0,0.6558388432966946,1.991592268444753,3.036709839316085,37.840253100450305,12.478
20,46.0,0.49868839159790795,2.7022069642891076,5.418628165036364,124.30152035729895,12.478
21,135.0,0.6338793063080596,5.21909539375351,8.233579076987692,704.5778781567237,12.478
22,33.0,0.7643904029259267,2.8336071942183536,3.7070156602855,93.50903740920566,12.478
23,67.0,0.6807833281064526,3.810367996259802,5.597034825835193,255.29465574940673,12.478
24,93.0,0.643571904666605,4.364807312410555,6.782159508146481,405.92708005418166,12.478
